norm_relative_enemy_x,norm_relative_enemy_y,norm_player_x,norm_player_y,norm_cooldown,norm_nearest_laser_relative_x,norm_nearest_laser_relative_y,laser_above,player_input
-0.112,-0.549,0.6,0.853,0.8,-0.136,-0.189,0,2
-0.119,-0.548,0.607,0.853,0.833,-0.143,-0.181,0,2
-0.125,-0.547,0.613,0.853,0.867,-0.149,-0.173,0,2
-0.132,-0.545,0.62,0.853,0.9,-0.156,-0.165,0,2
-0.139,-0.544,0.627,0.853,0.933,-0.163,-0.157,0,2
-0.145,-0.543,0.633,0.853,0.967,-0.169,-0.149,0,2
-0.145,-0.529,0.633,0.853,0.0,-0.169,-0.069,0,0
-0.096,-0.516,0.633,0.853,0.0,-0.169,0.011,0,0
-0.096,-0.503,0.633,0.853,0.0,-0.169,0.091,0,0
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,0
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,0
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,0
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,0
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,0
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,0
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,0
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,0
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,0
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,0
-0.627,-0.853,0.627,0.853,0.0,1.0,1.0,0,1
-0.62,-0.853,0.62,0.853,0.0,1.0,1.0,0,1
-0.613,-0.853,0.613,0.853,0.0,1.0,1.0,0,1
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,1
-0.6,-0.853,0.6,0.853,0.0,1.0,1.0,0,1
-0.593,-0.853,0.593,0.853,0.0,1.0,1.0,0,1
-0.587,-0.853,0.587,0.853,0.0,1.0,1.0,0,1
-0.58,-0.853,0.58,0.853,0.0,1.0,1.0,0,1
-0.573,-0.853,0.573,0.853,0.0,1.0,1.0,0,1
-0.567,-0.853,0.567,0.853,0.0,1.0,1.0,0,1
-0.56,-0.853,0.56,0.853,0.0,1.0,1.0,0,1
-0.553,-0.853,0.553,0.853,0.0,1.0,1.0,0,1
-0.547,-0.853,0.547,0.853,0.0,1.0,1.0,0,1
-0.54,-0.853,0.54,0.853,0.0,1.0,1.0,0,1
-0.533,-0.853,0.533,0.853,0.0,1.0,1.0,0,1
-0.527,-0.853,0.527,0.853,0.0,1.0,1.0,0,1
-0.52,-0.853,0.52,0.853,0.0,1.0,1.0,0,1
-0.513,-0.853,0.513,0.853,0.0,1.0,1.0,0,1
-0.407,-0.819,0.507,0.853,0.0,1.0,1.0,0,1
-0.4,-0.817,0.5,0.853,0.0,1.0,1.0,0,1
-0.393,-0.816,0.493,0.853,0.0,1.0,1.0,0,1
-0.387,-0.815,0.487,0.853,0.0,1.0,1.0,0,1
-0.38,-0.813,0.48,0.853,0.0,1.0,1.0,0,1
-0.373,-0.812,0.473,0.853,0.0,1.0,1.0,0,1
-0.367,-0.811,0.467,0.853,0.0,1.0,1.0,0,1
-0.36,-0.809,0.46,0.853,0.0,1.0,1.0,0,1
-0.353,-0.808,0.453,0.853,0.0,1.0,1.0,0,1
-0.347,-0.807,0.447,0.853,0.0,1.0,1.0,0,1
-0.34,-0.805,0.44,0.853,0.0,1.0,1.0,0,1
-0.333,-0.804,0.433,0.853,0.0,1.0,1.0,0,1
-0.327,-0.803,0.427,0.853,0.0,1.0,1.0,0,1
-0.32,-0.801,0.42,0.853,0.0,1.0,1.0,0,1
-0.313,-0.8,0.413,0.853,0.0,1.0,1.0,0,1
-0.307,-0.799,0.407,0.853,0.0,1.0,1.0,0,1
-0.3,-0.797,0.4,0.853,0.0,1.0,1.0,0,1
-0.293,-0.796,0.393,0.853,0.0,1.0,1.0,0,1
-0.287,-0.795,0.387,0.853,0.0,1.0,1.0,0,1
-0.28,-0.793,0.38,0.853,0.0,1.0,1.0,0,1
-0.273,-0.792,0.373,0.853,0.0,1.0,1.0,0,1
-0.267,-0.791,0.367,0.853,0.0,1.0,1.0,0,1
-0.26,-0.789,0.36,0.853,0.0,1.0,1.0,0,1
-0.253,-0.788,0.353,0.853,0.0,1.0,1.0,0,1
-0.247,-0.787,0.347,0.853,0.0,1.0,1.0,0,1
-0.24,-0.785,0.34,0.853,0.0,1.0,1.0,0,1
-0.233,-0.784,0.333,0.853,0.0,1.0,1.0,0,1
-0.227,-0.783,0.327,0.853,0.0,1.0,1.0,0,1
-0.22,-0.781,0.32,0.853,0.0,1.0,1.0,0,1
-0.213,-0.78,0.313,0.853,0.0,1.0,1.0,0,1
-0.207,-0.779,0.307,0.853,0.0,1.0,1.0,0,1
-0.2,-0.777,0.3,0.853,0.0,1.0,1.0,0,1
-0.193,-0.776,0.293,0.853,0.0,1.0,1.0,0,1
-0.187,-0.775,0.287,0.853,0.0,1.0,1.0,0,1
-0.18,-0.773,0.28,0.853,0.0,1.0,1.0,0,1
-0.173,-0.772,0.273,0.853,0.0,1.0,1.0,0,1
-0.167,-0.771,0.267,0.853,0.0,1.0,1.0,0,1
-0.16,-0.769,0.26,0.853,0.0,1.0,1.0,0,1
-0.153,-0.768,0.253,0.853,0.0,1.0,1.0,0,1
-0.147,-0.767,0.247,0.853,0.0,1.0,1.0,0,1
-0.14,-0.765,0.24,0.853,0.0,1.0,1.0,0,1
-0.133,-0.764,0.233,0.853,0.0,1.0,1.0,0,1
-0.127,-0.763,0.227,0.853,0.0,1.0,1.0,0,1
-0.12,-0.761,0.22,0.853,0.0,1.0,1.0,0,1
-0.113,-0.76,0.213,0.853,0.0,1.0,1.0,0,1
-0.107,-0.759,0.207,0.853,0.0,1.0,1.0,0,1
-0.1,-0.757,0.2,0.853,0.0,1.0,1.0,0,1
-0.093,-0.756,0.193,0.853,0.0,1.0,1.0,0,1
-0.087,-0.755,0.187,0.853,0.0,1.0,1.0,0,1
-0.08,-0.753,0.18,0.853,0.0,1.0,1.0,0,1
-0.073,-0.752,0.173,0.853,0.0,1.0,1.0,0,1
-0.067,-0.751,0.167,0.853,0.0,1.0,1.0,0,1
-0.06,-0.749,0.16,0.853,0.0,1.0,1.0,0,1
-0.053,-0.748,0.153,0.853,0.0,1.0,1.0,0,1
-0.047,-0.747,0.147,0.853,0.0,1.0,1.0,0,1
-0.04,-0.745,0.14,0.853,0.0,1.0,1.0,0,1
-0.033,-0.744,0.133,0.853,0.0,1.0,1.0,0,1
-0.027,-0.743,0.127,0.853,0.0,1.0,1.0,0,1
-0.02,-0.741,0.12,0.853,0.0,1.0,1.0,0,1
-0.013,-0.74,0.113,0.853,0.0,1.0,1.0,0,1
-0.007,-0.739,0.107,0.853,0.0,1.0,1.0,0,1
0.0,-0.737,0.1,0.853,0.0,1.0,1.0,0,1
0.007,-0.736,0.093,0.853,0.0,1.0,1.0,0,1
0.013,-0.735,0.087,0.853,0.0,1.0,1.0,0,1
0.02,-0.733,0.08,0.853,0.0,1.0,1.0,0,1
0.027,-0.732,0.073,0.853,0.0,1.0,1.0,0,1
0.033,-0.731,0.067,0.853,0.0,1.0,1.0,0,1
0.04,-0.729,0.06,0.853,0.0,1.0,1.0,0,1
0.047,-0.728,0.053,0.853,0.0,1.0,1.0,0,1
0.053,-0.727,0.047,0.853,0.0,1.0,1.0,0,1
0.06,-0.725,0.04,0.853,0.0,1.0,1.0,0,1
0.067,-0.724,0.033,0.853,0.0,1.0,1.0,0,1
0.073,-0.723,0.027,0.853,0.0,1.0,1.0,0,1
0.08,-0.721,0.02,0.853,0.0,1.0,1.0,0,1
0.08,-0.713,0.02,0.853,0.067,1.0,1.0,0,5
0.08,-0.7,0.02,0.853,0.4,1.0,1.0,0,0
0.073,-0.697,0.027,0.853,0.467,1.0,1.0,0,2
0.067,-0.696,0.033,0.853,0.5,1.0,1.0,0,2
0.06,-0.695,0.04,0.853,0.533,1.0,1.0,0,2
0.053,-0.693,0.047,0.853,0.567,1.0,1.0,0,2
0.047,-0.692,0.053,0.853,0.6,1.0,1.0,0,2
0.04,-0.691,0.06,0.853,0.633,1.0,1.0,0,2
0.033,-0.689,0.067,0.853,0.667,1.0,1.0,0,2
0.027,-0.688,0.073,0.853,0.7,1.0,1.0,0,2
0.02,-0.687,0.08,0.853,0.733,1.0,1.0,0,2
0.013,-0.685,0.087,0.853,0.767,1.0,1.0,0,2
0.007,-0.684,0.093,0.853,0.8,1.0,1.0,0,2
0.0,-0.683,0.1,0.853,0.833,1.0,1.0,0,2
-0.007,-0.681,0.107,0.853,0.867,1.0,1.0,0,2
-0.013,-0.68,0.113,0.853,0.9,0.695,-0.756,0,2
-0.02,-0.679,0.12,0.853,0.933,0.688,-0.748,0,2
-0.027,-0.677,0.127,0.853,0.967,0.681,-0.74,0,2
-0.033,-0.676,0.133,0.853,1.0,0.675,-0.732,0,2
-0.04,-0.675,0.14,0.853,0.0,0.668,-0.724,0,2
-0.047,-0.673,0.147,0.853,0.0,0.661,-0.716,0,2
-0.053,-0.672,0.153,0.853,0.0,0.655,-0.708,0,2
-0.06,-0.671,0.16,0.853,0.0,0.648,-0.7,0,2
-0.067,-0.669,0.167,0.853,0.0,0.641,-0.692,0,2
-0.073,-0.668,0.173,0.853,0.0,0.635,-0.684,0,2
-0.08,-0.667,0.18,0.853,0.0,0.628,-0.676,0,2
-0.087,-0.665,0.187,0.853,0.0,0.621,-0.668,0,2
-0.093,-0.664,0.193,0.853,0.0,0.615,-0.66,0,2
-0.1,-0.663,0.2,0.853,0.0,0.608,-0.652,0,2
-0.107,-0.661,0.207,0.853,0.0,0.601,-0.644,0,2
-0.113,-0.66,0.213,0.853,0.0,0.595,-0.636,0,2
-0.12,-0.659,0.22,0.853,0.0,0.588,-0.628,0,2
-0.127,-0.657,0.227,0.853,0.0,0.581,-0.62,0,2
-0.133,-0.656,0.233,0.853,0.0,0.575,-0.612,0,2
-0.14,-0.655,0.24,0.853,0.0,0.568,-0.604,0,2
-0.147,-0.653,0.247,0.853,0.0,0.561,-0.596,0,2
-0.153,-0.652,0.253,0.853,0.0,0.555,-0.588,0,2
-0.16,-0.651,0.26,0.853,0.0,0.548,-0.58,0,2
-0.167,-0.649,0.267,0.853,0.0,0.541,-0.572,0,2
-0.173,-0.648,0.273,0.853,0.0,0.535,-0.564,0,2
-0.18,-0.647,0.28,0.853,0.0,0.528,-0.556,0,2
-0.187,-0.645,0.287,0.853,0.0,0.521,-0.548,0,2
-0.193,-0.644,0.293,0.853,0.0,0.515,-0.54,0,2
-0.2,-0.643,0.3,0.853,0.0,0.508,-0.532,0,2
-0.207,-0.641,0.307,0.853,0.0,0.501,-0.524,0,2
-0.213,-0.64,0.313,0.853,0.0,0.495,-0.516,0,2
-0.22,-0.639,0.32,0.853,0.0,0.488,-0.508,0,2
-0.227,-0.637,0.327,0.853,0.0,0.481,-0.5,0,2
-0.233,-0.636,0.333,0.853,0.0,0.475,-0.492,0,2
-0.24,-0.635,0.34,0.853,0.0,0.468,-0.484,0,2
-0.247,-0.633,0.347,0.853,0.0,0.461,-0.476,0,2
-0.253,-0.632,0.353,0.853,0.0,0.455,-0.468,0,2
-0.26,-0.631,0.36,0.853,0.0,0.448,-0.46,0,2
-0.267,-0.629,0.367,0.853,0.0,0.441,-0.452,0,2
-0.273,-0.628,0.373,0.853,0.0,0.435,-0.444,0,2
-0.28,-0.627,0.38,0.853,0.0,0.428,-0.436,0,2
-0.287,-0.625,0.387,0.853,0.0,0.421,-0.428,0,2
-0.293,-0.624,0.393,0.853,0.0,0.415,-0.42,0,2
-0.3,-0.623,0.4,0.853,0.0,0.408,-0.412,0,2
-0.307,-0.621,0.407,0.853,0.0,0.401,-0.404,0,2
-0.313,-0.62,0.413,0.853,0.0,0.395,-0.396,0,2
-0.32,-0.619,0.42,0.853,0.0,0.388,-0.388,0,2
-0.327,-0.617,0.427,0.853,0.0,0.381,-0.38,0,2
-0.333,-0.616,0.433,0.853,0.0,0.375,-0.372,0,2
-0.34,-0.615,0.44,0.853,0.0,0.368,-0.364,0,2
-0.347,-0.613,0.447,0.853,0.0,0.361,-0.356,0,2
-0.353,-0.612,0.453,0.853,0.0,0.355,-0.348,0,2
-0.36,-0.611,0.46,0.853,0.0,0.348,-0.34,0,2
-0.367,-0.609,0.467,0.853,0.0,0.341,-0.332,0,2
0.408,-0.651,0.473,0.853,0.0,0.335,-0.324,0,2
0.401,-0.649,0.48,0.853,0.0,0.328,-0.316,0,2
0.395,-0.648,0.487,0.853,0.0,0.321,-0.308,0,2
0.388,-0.647,0.493,0.853,0.0,0.315,-0.3,0,2
0.381,-0.645,0.5,0.853,0.0,0.308,-0.292,0,2
0.375,-0.644,0.507,0.853,0.0,0.301,-0.284,0,2
0.368,-0.643,0.513,0.853,0.0,0.295,-0.276,0,2
0.361,-0.641,0.52,0.853,0.0,0.288,-0.268,0,2
0.355,-0.64,0.527,0.853,0.0,0.281,-0.26,0,2
0.348,-0.639,0.533,0.853,0.0,0.275,-0.252,0,2
0.341,-0.637,0.54,0.853,0.0,0.268,-0.244,0,2
0.335,-0.636,0.547,0.853,0.0,0.261,-0.236,0,2
0.328,-0.635,0.553,0.853,0.0,0.255,-0.228,0,2
0.321,-0.633,0.56,0.853,0.0,0.248,-0.22,0,2
0.315,-0.632,0.567,0.853,0.0,0.241,-0.212,0,2
0.308,-0.631,0.573,0.853,0.0,0.235,-0.204,0,2
0.301,-0.629,0.58,0.853,0.0,0.228,-0.196,0,2
0.295,-0.628,0.587,0.853,0.0,0.221,-0.188,0,2
0.288,-0.627,0.593,0.853,0.0,0.215,-0.18,0,2
0.281,-0.625,0.6,0.853,0.0,0.208,-0.172,0,2
0.275,-0.624,0.607,0.853,0.0,0.201,-0.164,0,2
0.268,-0.623,0.613,0.853,0.0,0.195,-0.156,0,2
0.268,-0.609,0.613,0.853,0.0,0.195,-0.076,0,0
0.268,-0.596,0.613,0.853,0.0,0.195,0.004,0,0
0.261,-0.588,0.62,0.853,0.0,0.188,0.052,0,2
0.255,-0.587,0.627,0.853,0.0,0.181,0.06,0,2
0.248,-0.585,0.633,0.853,0.0,0.175,0.068,0,2
0.241,-0.584,0.64,0.853,0.0,0.168,0.076,0,2
0.235,-0.583,0.647,0.853,0.0,0.161,0.084,0,2
0.228,-0.581,0.653,0.853,0.0,0.155,0.092,0,2
0.221,-0.58,0.66,0.853,0.0,0.148,0.1,0,2
0.215,-0.579,0.667,0.853,0.0,0.141,0.108,0,2
0.208,-0.577,0.673,0.853,0.0,0.135,0.116,0,2
0.201,-0.576,0.68,0.853,0.0,0.128,0.124,0,2
0.195,-0.575,0.687,0.853,0.0,0.121,0.132,0,2
0.188,-0.573,0.693,0.853,0.0,0.115,0.14,0,2
0.181,-0.572,0.7,0.853,0.0,0.108,-0.353,0,2
0.175,-0.571,0.707,0.853,0.0,0.101,-0.345,0,2
0.168,-0.569,0.713,0.853,0.0,0.095,-0.337,0,2
0.161,-0.568,0.72,0.853,0.0,0.088,-0.329,0,2
0.155,-0.567,0.727,0.853,0.0,0.081,-0.321,0,2
0.148,-0.565,0.733,0.853,0.0,0.075,-0.313,0,2
0.141,-0.564,0.74,0.853,0.0,0.068,-0.305,0,2
0.135,-0.563,0.747,0.853,0.0,0.061,-0.297,1,2
0.128,-0.561,0.753,0.853,0.0,0.055,-0.289,1,2
0.121,-0.56,0.76,0.853,0.0,0.048,-0.281,1,2
0.115,-0.559,0.767,0.853,0.0,0.041,-0.273,1,2
0.108,-0.557,0.773,0.853,0.0,0.035,-0.265,1,2
0.101,-0.556,0.78,0.853,0.0,0.028,-0.257,1,2
0.095,-0.555,0.787,0.853,0.0,0.021,-0.249,1,2
0.088,-0.553,0.793,0.853,0.0,0.015,-0.241,1,2
0.081,-0.552,0.8,0.853,0.0,0.008,-0.233,1,2
0.075,-0.551,0.807,0.853,0.0,0.001,-0.225,1,2
0.068,-0.549,0.813,0.853,0.0,-0.005,-0.217,1,2
0.068,-0.544,0.813,0.853,0.067,-0.005,-0.185,1,5
0.075,-0.541,0.807,0.853,0.133,0.001,-0.169,1,1
0.081,-0.54,0.8,0.853,0.167,0.008,-0.161,1,1
0.088,-0.539,0.793,0.853,0.2,0.015,-0.153,1,1
0.095,-0.537,0.787,0.853,0.233,0.021,-0.145,1,1
0.101,-0.536,0.78,0.853,0.267,0.028,-0.137,1,1
0.108,-0.535,0.773,0.853,0.3,0.035,-0.129,1,1
0.115,-0.533,0.767,0.853,0.333,0.041,-0.121,1,1
0.121,-0.532,0.76,0.853,0.367,0.048,-0.113,1,1
0.128,-0.531,0.753,0.853,0.4,0.055,-0.105,1,1
0.135,-0.529,0.747,0.853,0.433,0.061,-0.097,1,1
0.141,-0.528,0.74,0.853,0.467,0.068,-0.089,0,1
0.148,-0.527,0.733,0.853,0.5,0.075,-0.081,0,1
0.155,-0.525,0.727,0.853,0.533,0.081,-0.073,0,1
0.161,-0.524,0.72,0.853,0.567,0.088,-0.065,0,1
0.168,-0.523,0.713,0.853,0.6,0.095,-0.057,0,1
0.175,-0.521,0.707,0.853,0.633,0.101,-0.049,0,1
0.181,-0.52,0.7,0.853,0.667,0.108,-0.041,0,1
0.188,-0.519,0.693,0.853,0.7,0.115,-0.033,0,1
0.195,-0.517,0.687,0.853,0.733,0.121,-0.025,0,1
0.201,-0.516,0.68,0.853,0.767,0.128,-0.017,0,1
0.208,-0.515,0.673,0.853,0.8,0.135,-0.009,0,1
0.215,-0.513,0.667,0.853,0.833,0.141,-0.001,0,1
0.221,-0.512,0.66,0.853,0.867,0.148,0.007,0,1
0.228,-0.511,0.653,0.853,0.9,0.155,0.015,0,1
0.235,-0.509,0.647,0.853,0.933,0.161,0.023,0,1
0.241,-0.508,0.64,0.853,0.967,0.168,0.031,0,1
0.241,-0.495,0.64,0.853,0.0,0.168,0.111,0,0
0.241,-0.481,0.64,0.853,0.0,0.168,-0.501,0,0
0.241,-0.468,0.64,0.853,0.0,0.168,-0.421,0,0
-0.64,-0.853,0.64,0.853,0.0,1.0,1.0,0,0
-0.64,-0.853,0.64,0.853,0.0,1.0,1.0,0,0
-0.64,-0.853,0.64,0.853,0.0,1.0,1.0,0,0
-0.64,-0.853,0.64,0.853,0.0,1.0,1.0,0,0
-0.64,-0.853,0.64,0.853,0.0,1.0,1.0,0,0
-0.633,-0.853,0.633,0.853,0.0,1.0,1.0,0,1
-0.627,-0.853,0.627,0.853,0.0,1.0,1.0,0,1
-0.62,-0.853,0.62,0.853,0.0,1.0,1.0,0,1
-0.613,-0.853,0.613,0.853,0.0,1.0,1.0,0,1
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,1,1
-0.6,-0.853,0.6,0.853,0.0,1.0,1.0,0,1
-0.593,-0.853,0.593,0.853,0.0,1.0,1.0,0,1
-0.587,-0.853,0.587,0.853,0.0,1.0,1.0,0,1
-0.58,-0.853,0.58,0.853,0.0,1.0,1.0,0,1
-0.573,-0.853,0.573,0.853,0.0,1.0,1.0,0,1
-0.573,-0.853,0.573,0.853,0.0,1.0,1.0,0,0
0.081,-0.809,0.573,0.853,0.0,1.0,1.0,0,0
0.081,-0.796,0.573,0.853,0.0,1.0,1.0,0,0
0.081,-0.787,0.573,0.853,0.067,1.0,1.0,0,5
0.081,-0.773,0.573,0.853,0.4,-0.247,-1.3,0,0
0.081,-0.76,0.573,0.853,0.733,1.0,1.0,0,0
0.088,-0.755,0.567,0.853,0.867,1.0,1.0,0,1
0.095,-0.753,0.56,0.853,0.9,1.0,1.0,0,1
0.101,-0.752,0.553,0.853,0.933,1.0,1.0,0,1
0.108,-0.751,0.547,0.853,0.967,1.0,1.0,0,1
0.108,-0.737,0.547,0.853,0.0,1.0,1.0,0,0
0.108,-0.735,0.547,0.853,0.067,1.0,1.0,0,5
0.108,-0.721,0.547,0.853,0.4,-0.104,-0.78,0,0
0.108,-0.708,0.547,0.853,0.733,-0.104,-0.7,0,0
0.115,-0.704,0.54,0.853,0.833,-0.097,-0.676,0,1
0.121,-0.703,0.533,0.853,0.867,-0.091,-0.668,0,1
0.128,-0.701,0.527,0.853,0.9,-0.084,-0.66,0,1
0.135,-0.7,0.52,0.853,0.933,-0.077,-0.652,0,1
0.141,-0.699,0.513,0.853,0.967,-0.071,-0.644,0,1
0.148,-0.697,0.507,0.853,1.0,-0.064,-0.636,1,1
0.155,-0.696,0.5,0.853,0.0,-0.057,-0.628,1,1
0.161,-0.695,0.493,0.853,0.0,-0.051,-0.62,1,1
0.168,-0.693,0.487,0.853,0.0,-0.044,-0.612,1,1
0.175,-0.692,0.48,0.853,0.0,-0.037,-0.604,1,1
0.181,-0.691,0.473,0.853,0.0,-0.031,-0.596,1,1
0.188,-0.689,0.467,0.853,0.0,-0.024,-0.588,1,1
0.195,-0.688,0.46,0.853,0.0,-0.017,-0.58,1,1
0.201,-0.687,0.453,0.853,0.0,-0.011,-0.572,1,1
0.208,-0.685,0.447,0.853,0.0,-0.004,-0.564,1,1
0.215,-0.684,0.44,0.853,0.0,0.003,-0.556,1,1
0.221,-0.683,0.433,0.853,0.0,0.009,-0.548,1,1
0.228,-0.681,0.427,0.853,0.0,0.016,-0.54,1,1
0.228,-0.676,0.427,0.853,0.067,0.016,-0.508,1,5
0.007,-0.673,0.427,0.853,0.4,0.016,-0.428,1,0
0.013,-0.665,0.42,0.853,0.6,0.023,-0.38,1,1
0.02,-0.664,0.413,0.853,0.633,0.029,-0.372,1,1
0.027,-0.663,0.407,0.853,0.667,0.036,-0.364,1,1
0.033,-0.661,0.4,0.853,0.7,0.043,-0.356,1,1
0.04,-0.66,0.393,0.853,0.733,0.049,-0.348,1,1
0.047,-0.659,0.387,0.853,0.767,0.056,-0.34,1,1
0.053,-0.657,0.38,0.853,0.8,0.063,-0.332,1,1
0.06,-0.656,0.373,0.853,0.833,0.069,-0.324,1,1
0.067,-0.655,0.367,0.853,0.867,0.076,-0.316,1,1
0.067,-0.647,0.367,0.853,0.067,0.076,-0.268,1,5
0.06,-0.639,0.373,0.853,0.267,0.069,-0.22,1,2
0.053,-0.637,0.38,0.853,0.3,0.063,-0.212,1,2
0.047,-0.636,0.387,0.853,0.333,0.056,-0.204,1,2
0.04,-0.635,0.393,0.853,0.367,0.049,-0.196,1,2
0.033,-0.633,0.4,0.853,0.4,0.043,-0.188,1,2
0.027,-0.632,0.407,0.853,0.433,0.036,-0.18,1,2
0.02,-0.631,0.413,0.853,0.467,0.029,-0.172,1,2
0.013,-0.629,0.42,0.853,0.5,0.023,-0.164,1,2
0.007,-0.628,0.427,0.853,0.533,0.016,-0.156,1,2
0.0,-0.627,0.433,0.853,0.567,0.009,-0.148,1,2
-0.007,-0.625,0.44,0.853,0.6,0.003,-0.14,1,2
-0.013,-0.624,0.447,0.853,0.633,-0.004,-0.132,1,2
-0.02,-0.623,0.453,0.853,0.667,-0.011,-0.124,1,2
-0.027,-0.621,0.46,0.853,0.7,-0.017,-0.116,1,2
-0.033,-0.62,0.467,0.853,0.733,-0.024,-0.108,1,2
-0.04,-0.619,0.473,0.853,0.767,-0.031,-0.1,1,2
-0.047,-0.617,0.48,0.853,0.8,-0.037,-0.092,1,2
-0.053,-0.616,0.487,0.853,0.833,-0.044,-0.084,1,2
-0.06,-0.615,0.493,0.853,0.867,-0.051,-0.076,1,2
-0.067,-0.613,0.5,0.853,0.9,-0.057,-0.068,1,2
-0.073,-0.612,0.507,0.853,0.933,-0.064,-0.06,1,2
-0.08,-0.611,0.513,0.853,0.967,-0.071,-0.052,0,2
-0.087,-0.609,0.52,0.853,1.0,-0.077,-0.044,0,2
-0.093,-0.608,0.527,0.853,0.0,-0.084,-0.036,0,2
-0.1,-0.607,0.533,0.853,0.0,-0.091,-0.028,0,2
-0.107,-0.605,0.54,0.853,0.0,-0.097,-0.02,0,2
-0.113,-0.604,0.547,0.853,0.0,-0.104,-0.012,0,2
-0.12,-0.603,0.553,0.853,0.0,-0.111,-0.004,0,2
-0.127,-0.601,0.56,0.853,0.0,-0.117,0.004,0,2
-0.133,-0.6,0.567,0.853,0.0,-0.124,0.012,0,2
-0.14,-0.599,0.573,0.853,0.0,-0.131,0.02,0,2
-0.147,-0.597,0.58,0.853,0.0,-0.137,0.028,0,2
-0.153,-0.596,0.587,0.853,0.0,-0.144,0.036,0,2
-0.16,-0.595,0.593,0.853,0.0,-0.151,0.044,0,2
-0.167,-0.593,0.6,0.853,0.0,-0.157,0.052,0,2
-0.173,-0.592,0.607,0.853,0.0,-0.164,0.06,0,2
-0.173,-0.579,0.607,0.853,0.0,-0.247,0.035,0,0
-0.173,-0.565,0.607,0.853,0.0,-0.247,0.115,0,0
-0.173,-0.552,0.607,0.853,0.0,-0.247,-0.18,0,0
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,0
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,0
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,0
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,0
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,0
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,0
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,0
-0.607,-0.853,0.607,0.853,0.0,1.0,1.0,0,0
0.153,-0.819,0.607,0.853,0.0,1.0,1.0,0,0
0.147,-0.811,0.613,0.853,0.0,1.0,1.0,0,2
0.14,-0.809,0.62,0.853,0.0,0.067,-0.843,1,2
0.133,-0.808,0.627,0.853,0.0,0.06,-0.835,1,2
0.127,-0.807,0.633,0.853,0.0,0.053,-0.827,1,2
0.12,-0.805,0.64,0.853,0.0,0.047,-0.819,1,2
0.113,-0.804,0.647,0.853,0.0,0.04,-0.811,1,2
0.107,-0.803,0.653,0.853,0.0,0.033,-0.803,1,2
0.1,-0.801,0.66,0.853,0.0,0.027,-0.795,1,2
0.093,-0.8,0.667,0.853,0.0,0.02,-0.787,1,2
0.087,-0.799,0.673,0.853,0.0,0.013,-0.779,1,2
0.087,-0.785,0.673,0.853,0.0,0.013,-0.699,1,0
0.087,-0.783,0.673,0.853,0.067,0.013,-0.683,1,5
0.087,-0.769,0.673,0.853,0.4,0.013,-0.603,1,0
0.087,-0.756,0.673,0.853,0.733,0.013,-0.523,1,0
0.087,-0.743,0.673,0.853,0.0,0.013,-0.443,1,0
0.093,-0.741,0.667,0.853,0.0,0.02,-0.435,1,1
0.1,-0.74,0.66,0.853,0.0,0.027,-0.427,1,1
0.107,-0.739,0.653,0.853,0.0,0.033,-0.419,1,1
0.113,-0.737,0.647,0.853,0.0,0.04,-0.411,1,1
0.12,-0.736,0.64,0.853,0.0,0.047,-0.403,1,1
0.127,-0.735,0.633,0.853,0.0,0.053,-0.395,1,1
0.133,-0.733,0.627,0.853,0.0,0.06,-0.387,1,1
0.14,-0.732,0.62,0.853,0.0,0.067,-0.379,1,1
0.147,-0.731,0.613,0.853,0.0,0.073,-0.371,0,1
0.153,-0.729,0.607,0.853,0.0,0.08,-0.363,0,1
0.16,-0.728,0.6,0.853,0.0,0.087,-0.355,0,1
0.167,-0.727,0.593,0.853,0.0,0.093,-0.347,0,1
0.173,-0.725,0.587,0.853,0.0,0.1,-0.339,0,1
0.18,-0.724,0.58,0.853,0.0,0.107,-0.331,0,1
0.187,-0.723,0.573,0.853,0.0,0.113,-0.323,0,1
0.193,-0.721,0.567,0.853,0.0,0.12,-0.315,0,1
0.2,-0.72,0.56,0.853,0.0,0.127,-0.307,1,1
0.207,-0.719,0.553,0.853,0.0,0.133,-0.299,0,1
0.213,-0.717,0.547,0.853,0.0,0.14,-0.291,0,1
0.22,-0.716,0.54,0.853,0.0,0.147,-0.283,0,1
